link,current_price,old_price,avg_rating,cnt_reviews,title,author,ID товара,Издательство,Издательский бренд,Серия,Год издания,ISBN,Количество страниц,Размер,Тип обложки,Тираж,"Вес, г",Возрастные ограничения,Переводчик,Художник,Тип комикса,Разделы комикса
https://www.chitai-gorod.ru/product/malenkiy-princ-2825467,579 ₽,742 ₽,4.2,153 оценки,Маленький принц,Антуан де Сент-Экзюпери,2825467,АСТ,Neoclassic,Эксклюзивная классика. Лучшее,2023,978-5-17-134160-2,224,2.2x12.3x18.7,Твёрдый переплёт,3000,259,12+,,,,
https://www.chitai-gorod.ru/product/silnodeystvuyushchee-lekarstvo-2849259,349 ₽,447 ₽,4.0,136 оценок,Сильнодействующее лекарство,Артур Хейли,2849259,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-135966-9,384,2.4x11.5x18,Мягкий переплёт,3500,230,16+,,,,
https://www.chitai-gorod.ru/product/v-gostyah-u-turok-pod-yuzhnymi-nebesami-3079464,1057 ₽,1356 ₽,5.0,8 оценок,В гостях у турок. Под южными небесами,Николай Лейкин,3079464,Азбука,,Русская литература. Большие книги,2024,978-5-389-27189-0,736,3.5x15x21.5,Твёрдый переплёт,3000,820,16+,,,,
https://www.chitai-gorod.ru/product/bratya-karamazovy-2981392,965 ₽,1238 ₽,4.6,31 оценка,Братья Карамазовы,Федор Достоевский,2981392,АСТ,Neoclassic,Эксклюзивная классика. Лучшее,2024,978-5-17-156356-1,992,4.8x12x18.5,Твёрдый переплёт,4000,760,16+,,,,
https://www.chitai-gorod.ru/product/podrostok-2869603,339 ₽,435 ₽,4.3,49 оценок,Подросток,Федор Достоевский,2869603,Эксмо,,Всемирная литература. Новое оформление,2024,978-5-04-155471-2,544,2.5x13x20.5,Твёрдый переплёт,4000,379,16+,,,,
https://www.chitai-gorod.ru/product/kapitanskaya-dochka-vechnye-istorii-young-adult-3034625,579 ₽,742 ₽,4.7,52 оценки,Капитанская дочка. Вечные истории. Young Adult,Александр Пушкин,3034625,"Манн, Иванов и Фербер",,Вечные истории. Young Adult,2025,978-5-00214-550-8,192,1.4x12.9x20.7,Твёрдый переплёт,10000,280,16+,,,,
https://www.chitai-gorod.ru/product/dama-s-sobachkoy-2858994,330 ₽,424 ₽,4.2,31 оценка,Дама с собачкой,Антон Чехов,2858994,Эксмо,,Всемирная литература. Новое оформление,2023,978-5-04-122068-6,448,2x12.8x20.5,Твёрдый переплёт,4000,319,16+,,,,
https://www.chitai-gorod.ru/product/vash-pokornyy-sluga-kot-3079451,689 ₽,884 ₽,5.0,12 оценок,Ваш покорный слуга кот,Нацумэ Сосэки,3079451,Азбука,,Изящная классика Востока,2024,978-5-389-27159-3,544,2.8x12x18.6,Твёрдый переплёт,5000,482,16+,,,,
https://www.chitai-gorod.ru/product/pisma-k-milene-2992618,284 ₽,365 ₽,4.2,48 оценок,Письма к Милене,Франц Кафка,2992618,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-156817-7,288,2.5x11.5x18,Мягкий переплёт,4000,193,16+,,,,
https://www.chitai-gorod.ru/product/krasnyy-smeh-2733187,293 ₽,376 ₽,4.2,88 оценок,Красный смех,Леонид Андреев,2733187,АСТ,Neoclassic,Эксклюзив: Русская классика,2024,978-5-17-115092-1,416,2.2x11.5x18,Мягкий переплёт,3000,259,16+,,,,
https://www.chitai-gorod.ru/product/kreycerova-sonata-2518551,284 ₽,365 ₽,4.3,59 оценок,Крейцерова соната,Лев Толстой,2518551,АСТ,Neoclassic,Эксклюзив: Русская классика,2024,978-5-17-096487-1,320,1.5x11.5x18,Мягкий переплёт,3000,189,12+,,,,
https://www.chitai-gorod.ru/product/my-2989356,219 ₽,,4.4,31 оценка,Мы,Евгений Замятин,2989356,,,Книга на все времена. Новое оформление,2024,978-5-17-157246-4,256,1.5x10.6x16.5,Мягкий переплёт,3000,110,16+,,,,
https://www.chitai-gorod.ru/product/my-zhivye-2129014,855 ₽,1096 ₽,4.0,193 оценки,Мы живые,Айн Рэнд,2129014,Альпина Паблишер,,Альпина. Антиутопии,2019,"978-5-7198-0132-2 978-5-9614-1513-1 978-5-9614-1752-4 978-5-9614-4481-0 978-5-9614-4808-5 978-5-9614-5084-2 978-5-9614-5572-4 978-5-9614-5953-1 978-5-9614-6746-8 978-5-7198-0132-2, 978-5-9614-1513-1, 978-5-9614-1752-4, 978-5-9614-4481-0, 978-5-9614-4808-5, 978-5-9614-5084-2, 978-5-9614-5572-4, 978-5-9614-5953-1, 978-5-9614-6746-8",474,2.5x13.7x20.6,Твёрдый переплёт,4000,490,0+,,,,
https://www.chitai-gorod.ru/product/ispoved-o-zhizni-2894013,299 ₽,359 ₽,3.6,61 оценка,Исповедь. О жизни,Лев Толстой,2894013,АСТ,Neoclassic,Эксклюзив: Русская классика,2024,978-5-17-146478-3,288,2.3x11.6x18,Мягкий переплёт,3000,190,12+,,,,
https://www.chitai-gorod.ru/product/v-storonu-svana-roman-2598902,330 ₽,424 ₽,4.0,88 оценок,В сторону Свана: роман,Марсель Пруст,2598902,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-104484-8,576,2x11.5x18,Мягкий переплёт,3000,280,16+,Франковский Адриан Антонович,,,
https://www.chitai-gorod.ru/product/alisa-v-strane-chudes-alisa-v-zazerkale-3036734,,,4.8,24 оценки,Алиса в Стране чудес. Алиса в Зазеркалье.,Льюис Кэрролл,3036734,Эксмо,,Магистраль. Дети,2024,978-5-04-200903-7,256,2x12.5x20,Мягкий переплёт,2000,290,12+,,,,
https://www.chitai-gorod.ru/product/grozdya-gneva-2799134,1057 ₽,1356 ₽,4.2,318 оценок,Гроздья гнева,Джон Стейнбек,2799134,Иностранка,,Иностранная литература. Большие книги,2024,978-5-389-18116-8,608,2.7x14.5x21.5,Твёрдый переплёт,4000,639,16+,,,,
https://www.chitai-gorod.ru/product/idiot-2790068,284 ₽,365 ₽,4.4,30 оценок,Идиот,Федор Достоевский,2790068,Эксмо,,Pocket book. Русская классика,2024,978-5-04-111005-5,640,2.7x11.5x18,Мягкий переплёт,7000,310,16+,,,,
https://www.chitai-gorod.ru/product/mertvye-dushi-2699486,284 ₽,365 ₽,4.3,64 оценки,Мертвые души,Николай Гоголь,2699486,АСТ,Neoclassic,Лучшая мировая классика,2024,978-5-17-112382-6,416,2.7x13x20.6,Твёрдый переплёт,5000,319,12+,,,,
https://www.chitai-gorod.ru/product/volokolamskoe-shosse-2965506,367 ₽,471 ₽,4.2,32 оценки,Волоколамское шоссе,Александр Бек,2965506,АСТ,Neoclassic,Эксклюзив: Русская классика,2025,978-5-17-153608-4,672,2.8x11.5x18,Мягкий переплёт,5000,332,16+,,,,
https://www.chitai-gorod.ru/product/skotnyy-dvor-esse-sbornik-2605621,597 ₽,766 ₽,4.2,134 оценки,Скотный двор. Эссе: сборник,Джордж Оруэлл,2605621,АСТ,Neoclassic,Эксклюзивная классика. Лучшее,2024,978-5-17-982463-3,256,2x12x18.6,Твёрдый переплёт,2000,239,16+,"Доронина Ирина Яковлевна, Голышев Виктор Петрович, Зверев Алексей Матвеевич, Таск Сергей Эмильевич",,,
https://www.chitai-gorod.ru/product/noch-pered-rozhdestvom-3008055,809 ₽,1037 ₽,4.8,50 оценок,Ночь перед Рождеством,Николай Гоголь,3008055,Эксмо,,Яркие страницы. Коллекционные издания,2024,978-5-04-191823-1,288,1.8x13x20.7,Твёрдый переплёт,4000,294,16+,,,,
https://www.chitai-gorod.ru/product/tihiy-don-v-2-h-tomah-komplekt-2436674,735 ₽,943 ₽,3.9,143 оценки,Тихий Дон в 2-х томах (комплект),Михаил Шолохов,2436674,Азбука,,Азбука-классика (pocket-book),2024,"978-5-389-08586-2 978-5-389-08588-6 978-5-389-08589-3 978-5-389-08586-2, 978-5-389-08588-6, 978-5-389-08589-3",1728,3x11.5x18,Мягкий переплёт,5000,379,18+,,,,
https://www.chitai-gorod.ru/product/dvenadcat-stulev-1890589,299 ₽,359 ₽,4.4,53 оценки,Двенадцать стульев,Илья Ильф,1890589,Азбука,,Азбука-классика (pocket-book),2011,"978-5-352-00491-3 978-5-389-02102-0 978-5-389-07218-3 978-5-395-00184-9 978-5-352-00491-3, 978-5-389-02102-0, 978-5-389-07218-3, 978-5-395-00184-9",384,1.6x11.3x18,Мягкий переплёт,5000,180,12+,,,,
https://www.chitai-gorod.ru/product/chtob-uslyhal-hot-odin-chelovek-3048329,339 ₽,435 ₽,4.9,23 оценки,Чтоб услыхал хоть один человек,Рюноскэ Акутагава,3048329,АСТ,Neoclassic,Эксклюзивная классика,2024,978-5-17-164530-4,480,3.5x11.5x18,Мягкий переплёт,4000,290,16+,,,,
https://www.chitai-gorod.ru/product/fiesta-prosaj-oruzie-3092767,1241 ₽,1592 ₽,5.0,22 оценки,"Фиеста. Прощай, оружие!",Эрнест Миллер Хемингуэй,3092767,Иностранка,,Иностранная литература. Большие книги,2025,978-5-389-28028-1,800,3.9x14.5x21.7,Твёрдый переплёт,5000,886,16+,,,,
https://www.chitai-gorod.ru/product/sobor-parizhskoy-bogomateri-3054267,,,4.8,13 оценок,Собор Парижской Богоматери,Виктор Мари Гюго,3054267,Эксмо,,Магистраль. Коллекция,2024,978-5-04-204170-9,576,2.7x14.5x22,Твёрдый переплёт,3000,610,16+,,,,
https://www.chitai-gorod.ru/product/i-dolshe-veka-dlitsya-den-1806965,303 ₽,388 ₽,4.4,39 оценок,И дольше века длится день...,Чингиз Айтматов,1806965,Азбука,,Азбука-классика (pocket-book),2025,"978-5-352-00345-9 978-5-352-02231-3 978-5-389-10523-2 978-5-352-00345-9, 978-5-352-02231-3, 978-5-389-10523-2",464,2.4x11.6x18,Мягкий переплёт,3000,280,16+,,,,
https://www.chitai-gorod.ru/product/1984-novyy-perevod-2965513,219 ₽,,4.7,18 оценок,1984 (новый перевод),Джордж Оруэлл,2965513,,,Книга на все времена. Новое оформление,2024,978-5-17-154065-4,384,2.3x10.5x16.5,Мягкий переплёт,5000,170,16+,,,,
https://www.chitai-gorod.ru/product/pod-senyu-sakury-3059887,551 ₽,707 ₽,4.8,9 оценок,Под сенью сакуры,Ихара Сайкаку,3059887,Эксмо,,Магистраль. Азия,2025,978-5-04-207342-7,352,2x12.5x20,Мягкий переплёт,3000,310,16+,,,,
https://www.chitai-gorod.ru/product/na-dne-2850549,293 ₽,376 ₽,4.1,44 оценки,На дне,Максим Горький,2850549,Эксмо,,Всемирная литература. Новое оформление,2025,978-5-04-121399-2,160,1.5x13x20.5,Твёрдый переплёт,5000,200,16+,,,,
https://www.chitai-gorod.ru/product/martin-iden-2781408,533 ₽,683 ₽,4.1,169 оценок,Мартин Иден,Джек Лондон,2781408,Эксмо,,Яркие страницы,2025,978-5-04-109153-8,416,2.2x13.3x20.6,Твёрдый переплёт,4000,389,16+,,,,
https://www.chitai-gorod.ru/product/chelovek-v-futlyare-izbrannoe-2721075,1103 ₽,1415 ₽,4.3,183 оценки,Человек в футляре. Избранное,Антон Чехов,2721075,Азбука,,Русская литература. Большие книги,2025,978-5-389-16173-3,960,4.3x14.5x21.5,Твёрдый переплёт,3000,959,12+,,,,
https://www.chitai-gorod.ru/product/devchata-polnoe-sobranie-sochineniy-3041256,1149 ₽,1474 ₽,4.9,32 оценки,Девчата. Полное собрание сочинений,Борис Бедный,3041256,Азбука,,Русская литература. Большие книги,2025,978-5-389-25411-4,880,4.2x14.4x21.5,Твёрдый переплёт,3000,980,16+,,,,
https://www.chitai-gorod.ru/product/nastoyashchie-skazki-bratev-grimm-polnoe-sobranie-v-odnom-tome-3005006,3587 ₽,4601 ₽,4.6,21 оценка,Настоящие сказки братьев Гримм. Полное собрание в одном томе,Якоб и Вильгельм Гримм,3005006,Эксмо,,Элитная классика. Изысканный переплет с тесьмой,2025,978-5-04-180790-0,880,5.2x19.7x25.7,Твёрдый переплёт,2000,1790,16+,,,,
https://www.chitai-gorod.ru/product/voyna-i-mir-tom-i-ii-tom-iii-iv-komplekt-iz-2-knig-2808629,781 ₽,1002 ₽,4.1,151 оценка,Война и мир. Том I-II. Том III-IV (комплект из 2 книг),Лев Толстой,2808629,Эксмо,,Всемирная литература. Новое оформление. Комплекты,2025,978-5-04-115995-5,1408,6x13x20.7,Твёрдый переплёт,4000,970,16+,,,,
https://www.chitai-gorod.ru/product/priyut-grez-novyy-perevod-3027481,259 ₽,311 ₽,4.5,11 оценок,Приют Грез (новый перевод),Эрих Ремарк,3027481,,,Книга на все времена. Новое оформление,2024,978-5-17-161588-8,256,1.5x10.6x16.5,Мягкий переплёт,5000,110,16+,,,,
https://www.chitai-gorod.ru/product/aeroport-2612849,717 ₽,919 ₽,4.2,249 оценок,Аэропорт,Артур Хейли,2612849,АСТ,Neoclassic,Эксклюзивная классика. Лучшее,2024,978-5-17-982926-3,608,4x12x18.5,Твёрдый переплёт,3000,469,16+,,,,
https://www.chitai-gorod.ru/product/master-i-margarita-3007698,671 ₽,860 ₽,4.5,49 оценок,Мастер и Маргарита,Михаил Булгаков,3007698,Эксмо,,Магистраль. Главный тренд,2025,978-5-04-156879-5,416,2.4x12.6x20,Мягкий переплёт,5000,372,16+,,,,
https://www.chitai-gorod.ru/product/titan-2826933,330 ₽,424 ₽,4.5,51 оценка,Титан,Теодор Драйзер,2826933,Эксмо,,Всемирная литература. Новое оформление,2025,978-5-04-117285-5,544,2.5x13x20.5,Твёрдый переплёт,5000,379,16+,,,,
https://www.chitai-gorod.ru/product/dzheyn-eyr-2725440,717 ₽,919 ₽,4.3,261 оценка,Джейн Эйр,Шарлотта Бронте,2725440,АСТ,Neoclassic,Эксклюзивная классика. Лучшее,2024,978-5-17-114913-0,672,4.5x12x18.5,Твёрдый переплёт,3000,500,16+,Гурова Ирина Гавриловна,,,
https://www.chitai-gorod.ru/product/noch-nezhna-2943305,717 ₽,919 ₽,4.1,90 оценок,Ночь нежна,Френсис Скотт Фицджеральд,2943305,Эксмо,,Элегантная классика,2025,978-5-04-173525-8,400,2.7x14.6x21.2,Твёрдый переплёт,3000,505,16+,,,,
