price,const,avg_rating,cnt_reviews,pages_cnt,tirage,publisher_АСТ,publisher_Азбука,publisher_Иностранка,publisher_Эксмо,cover_type_Твёрдый_переплёт,weight/page_cnt,2024_or_2025,6-,16+
671,1.0,4.2,34,224,5000,0.0,0.0,0.0,0.0,1.0,1.1160714285714286,0.0,0.0,1.0
284,1.0,4.4,50,544,5000,1.0,0.0,0.0,0.0,0.0,0.47794117647058826,0.0,0.0,0.0
505,1.0,4.3,103,320,4000,0.0,0.0,0.0,1.0,0.0,0.9375,0.0,0.0,1.0
284,1.0,3.7,45,352,5000,0.0,0.0,0.0,1.0,0.0,0.7102272727272727,0.0,0.0,1.0
312,1.0,4.0,3,288,2000,0.0,0.0,0.0,1.0,1.0,0.7986111111111112,1.0,0.0,1.0
321,1.0,4.3,123,541,2000,0.0,0.0,0.0,1.0,0.0,0.5175600739371534,1.0,0.0,1.0
284,1.0,4.7,6,288,5000,1.0,0.0,0.0,0.0,1.0,0.8680555555555556,1.0,0.0,0.0
671,1.0,4.9,10,448,3000,1.0,0.0,0.0,0.0,1.0,0.9375,1.0,0.0,1.0
1195,1.0,4.6,16,192,3000,0.0,0.0,0.0,1.0,1.0,2.0833333333333335,1.0,1.0,0.0
330,1.0,3.8,18,416,3000,0.0,0.0,0.0,1.0,1.0,0.7692307692307693,0.0,0.0,1.0
827,1.0,4.1,43,640,2000,1.0,0.0,0.0,0.0,1.0,0.9203125,0.0,0.0,0.0
293,1.0,3.9,27,416,5500,1.0,0.0,0.0,0.0,1.0,0.7692307692307693,0.0,0.0,1.0
625,1.0,4.1,65,384,3000,1.0,0.0,0.0,0.0,1.0,0.8072916666666666,0.0,0.0,1.0
1103,1.0,4.3,70,672,3000,0.0,0.0,1.0,0.0,1.0,1.0714285714285714,0.0,0.0,1.0
299,1.0,4.0,1,320,4000,1.0,0.0,0.0,0.0,1.0,0.85,1.0,0.0,0.0
284,1.0,5.0,2,448,4000,1.0,0.0,0.0,0.0,0.0,0.6160714285714286,1.0,0.0,1.0
671,1.0,4.8,5,704,2000,1.0,0.0,0.0,0.0,1.0,0.7244318181818182,1.0,0.0,1.0
689,1.0,4.9,7,416,2000,1.0,0.0,0.0,0.0,1.0,0.9615384615384616,1.0,0.0,1.0
284,1.0,4.8,8,544,3000,0.0,0.0,0.0,1.0,0.0,0.4963235294117647,0.0,0.0,1.0
717,1.0,5.0,3,576,3000,0.0,0.0,0.0,1.0,1.0,0.9722222222222222,0.0,0.0,1.0
625,1.0,4.1,108,288,2000,0.0,0.0,0.0,1.0,1.0,1.0763888888888888,0.0,0.0,1.0
459,1.0,4.3,10,288,2000,1.0,0.0,0.0,0.0,1.0,1.2152777777777777,0.0,0.0,0.0
284,1.0,4.6,41,448,5000,0.0,0.0,0.0,1.0,0.0,0.6919642857142857,0.0,0.0,1.0
358,1.0,4.1,46,352,4000,1.0,0.0,0.0,0.0,0.0,0.7102272727272727,0.0,0.0,1.0
1149,1.0,4.4,89,832,3000,0.0,0.0,1.0,0.0,1.0,1.0084134615384615,0.0,0.0,1.0
330,1.0,4.5,32,320,3000,1.0,0.0,0.0,0.0,0.0,0.63125,0.0,0.0,0.0
303,1.0,4.2,34,512,2000,0.0,1.0,0.0,0.0,0.0,0.48828125,1.0,0.0,1.0
339,1.0,4.2,69,320,3000,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0
689,1.0,3.5,70,320,2000,0.0,0.0,0.0,1.0,1.0,1.090625,0.0,0.0,1.0
551,1.0,4.4,40,160,2000,0.0,1.0,0.0,0.0,1.0,1.125,0.0,0.0,1.0
330,1.0,3.9,62,256,4000,1.0,0.0,0.0,0.0,0.0,0.640625,0.0,0.0,1.0
299,1.0,4.4,30,320,3000,0.0,1.0,0.0,0.0,0.0,0.46875,0.0,0.0,1.0
330,1.0,4.0,2,320,3000,0.0,0.0,0.0,1.0,1.0,0.79375,1.0,0.0,1.0
1149,1.0,4.7,18,96,2000,1.0,0.0,0.0,0.0,1.0,5.625,1.0,1.0,0.0
293,1.0,4.2,40,352,4000,1.0,0.0,0.0,0.0,1.0,0.6789772727272727,0.0,0.0,1.0
293,1.0,4.4,24,480,6000,1.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0
551,1.0,4.0,109,320,5000,0.0,0.0,0.0,1.0,0.0,0.85625,0.0,0.0,1.0
809,1.0,4.5,31,544,3000,1.0,0.0,0.0,0.0,1.0,0.9503676470588235,0.0,0.0,1.0
349,1.0,3.8,36,416,1500,1.0,0.0,0.0,0.0,1.0,0.7668269230769231,0.0,0.0,0.0
551,1.0,5.0,1,448,2000,0.0,0.0,0.0,1.0,0.0,0.8035714285714286,1.0,0.0,1.0
1011,1.0,3.9,7,304,4000,0.0,0.0,0.0,1.0,1.0,1.388157894736842,1.0,0.0,1.0
505,1.0,4.6,13,608,3000,0.0,0.0,0.0,1.0,1.0,0.7072368421052632,1.0,0.0,1.0
413,1.0,4.3,29,480,2000,0.0,0.0,0.0,1.0,1.0,0.7291666666666666,1.0,0.0,1.0
671,1.0,4.0,36,544,1500,0.0,0.0,0.0,1.0,0.0,0.7867647058823529,1.0,0.0,1.0
349,1.0,5.0,9,704,3000,0.0,1.0,0.0,0.0,0.0,0.4914772727272727,0.0,0.0,1.0
441,1.0,2.8,4,928,4000,1.0,0.0,0.0,0.0,0.0,0.4849137931034483,0.0,0.0,1.0
1195,1.0,4.8,9,832,3000,0.0,1.0,0.0,0.0,1.0,1.0817307692307692,0.0,0.0,1.0
330,1.0,4.0,31,320,3000,1.0,0.0,0.0,0.0,1.0,0.85,0.0,0.0,1.0
459,1.0,4.0,55,256,3000,0.0,0.0,0.0,1.0,1.0,0.81640625,0.0,0.0,1.0
2851,1.0,4.5,22,640,1000,0.0,0.0,0.0,1.0,1.0,1.5921875,0.0,0.0,1.0
809,1.0,5.0,9,576,3000,1.0,0.0,0.0,0.0,1.0,0.9375,1.0,0.0,0.0
299,1.0,5.0,4,320,4000,1.0,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0
1195,1.0,4.1,51,768,1500,0.0,0.0,0.0,1.0,1.0,1.1067708333333333,1.0,0.0,1.0
284,1.0,4.5,23,416,5000,0.0,1.0,0.0,0.0,1.0,0.7668269230769231,1.0,0.0,1.0
330,1.0,4.8,11,608,3000,0.0,1.0,0.0,0.0,0.0,0.4901315789473684,0.0,0.0,1.0
919,1.0,4.3,15,88,2500,1.0,0.0,0.0,0.0,1.0,4.318181818181818,0.0,0.0,1.0
533,1.0,3.9,45,928,3000,1.0,0.0,0.0,0.0,1.0,0.646551724137931,0.0,0.0,1.0
551,1.0,5.0,10,256,3000,1.0,0.0,0.0,0.0,1.0,1.09375,1.0,0.0,0.0
568,1.0,4.0,233,480,4000,0.0,0.0,0.0,1.0,1.0,0.9166666666666666,1.0,0.0,1.0
312,1.0,4.5,21,576,4000,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
781,1.0,4.3,63,512,2000,1.0,0.0,0.0,0.0,1.0,0.8984375,0.0,0.0,1.0
293,1.0,4.3,15,384,3000,1.0,0.0,0.0,0.0,1.0,0.8072916666666666,0.0,0.0,0.0
284,1.0,4.0,76,544,3000,0.0,1.0,0.0,0.0,0.0,0.4963235294117647,0.0,0.0,1.0
299,1.0,4.2,40,352,4000,1.0,0.0,0.0,0.0,0.0,0.6136363636363636,0.0,0.0,1.0
579,1.0,4.8,6,704,2000,1.0,0.0,0.0,0.0,1.0,0.6676136363636364,1.0,0.0,1.0
395,1.0,5.0,1,704,4000,1.0,0.0,0.0,0.0,1.0,0.6818181818181818,1.0,0.0,1.0
303,1.0,4.0,33,576,2000,0.0,1.0,0.0,0.0,0.0,0.4861111111111111,1.0,0.0,1.0
809,1.0,4.1,47,448,1000,1.0,0.0,0.0,0.0,1.0,0.8928571428571429,1.0,0.0,1.0
717,1.0,4.2,128,384,1500,0.0,0.0,0.0,1.0,1.0,0.9088541666666666,1.0,0.0,1.0
459,1.0,4.3,35,544,1500,1.0,0.0,0.0,0.0,0.0,0.47610294117647056,1.0,0.0,1.0
505,1.0,4.2,27,384,3000,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,1.0
339,1.0,3.7,57,352,5000,1.0,0.0,0.0,0.0,0.0,0.6477272727272727,0.0,0.0,1.0
330,1.0,3.8,16,352,4000,1.0,0.0,0.0,0.0,1.0,0.8238636363636364,0.0,0.0,0.0
1011,1.0,4.5,62,736,2000,0.0,1.0,0.0,0.0,1.0,1.03125,0.0,0.0,0.0
284,1.0,4.2,58,544,2000,0.0,1.0,0.0,0.0,0.0,0.4963235294117647,0.0,0.0,1.0
299,1.0,4.0,25,384,3800,1.0,0.0,0.0,0.0,1.0,0.78125,0.0,0.0,0.0
1241,1.0,4.4,152,928,3000,0.0,0.0,1.0,0.0,1.0,0.947198275862069,0.0,0.0,1.0
299,1.0,4.4,66,288,5000,0.0,1.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,1.0
284,1.0,5.0,5,352,3000,0.0,1.0,0.0,0.0,0.0,0.48295454545454547,1.0,0.0,1.0
339,1.0,4.5,2,544,3000,0.0,0.0,0.0,1.0,1.0,0.7205882352941176,1.0,0.0,1.0
1011,1.0,4.3,6,416,2000,1.0,0.0,0.0,0.0,1.0,1.8269230769230769,1.0,0.0,1.0
293,1.0,4.1,39,320,3000,1.0,0.0,0.0,0.0,1.0,0.809375,1.0,0.0,0.0
284,1.0,5.0,9,512,3000,0.0,0.0,0.0,1.0,0.0,0.46875,0.0,0.0,1.0
284,1.0,5.0,4,352,4000,1.0,0.0,0.0,0.0,1.0,0.7954545454545454,0.0,0.0,0.0
551,1.0,4.7,7,416,2000,0.0,0.0,0.0,1.0,0.0,0.8173076923076923,0.0,0.0,1.0
459,1.0,4.3,23,320,4000,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
459,1.0,3.8,77,704,4000,1.0,0.0,0.0,0.0,0.0,0.48863636363636365,0.0,0.0,1.0
505,1.0,4.5,36,320,5000,0.0,0.0,0.0,1.0,1.0,0.996875,0.0,0.0,1.0
367,1.0,4.0,1,640,2000,0.0,0.0,0.0,1.0,1.0,0.6875,1.0,0.0,1.0
284,1.0,4.3,6,320,3000,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0
763,1.0,4.2,6,256,3000,0.0,0.0,0.0,1.0,1.0,1.328125,1.0,0.0,1.0
1149,1.0,4.8,11,720,3000,0.0,1.0,0.0,0.0,1.0,1.2361111111111112,1.0,0.0,1.0
579,1.0,4.5,11,192,4000,1.0,0.0,0.0,0.0,1.0,1.1979166666666667,0.0,0.0,1.0
381,1.0,4.3,8,512,4000,0.0,0.0,0.0,1.0,1.0,0.98046875,0.0,0.0,0.0
1011,1.0,4.2,135,544,3000,0.0,0.0,1.0,0.0,1.0,1.213235294117647,0.0,0.0,1.0
304,1.0,4.3,63,704,2000,1.0,0.0,0.0,0.0,0.0,0.48295454545454547,0.0,0.0,0.0
284,1.0,4.4,47,384,4000,0.0,1.0,0.0,0.0,0.0,0.4921875,0.0,0.0,1.0
505,1.0,4.4,42,416,4000,0.0,0.0,0.0,1.0,1.0,0.8173076923076923,0.0,0.0,1.0
505,1.0,5.0,4,480,3000,1.0,0.0,0.0,0.0,1.0,0.875,1.0,0.0,1.0
827,1.0,4.1,18,1376,3000,0.0,1.0,0.0,0.0,0.0,0.4941860465116279,1.0,0.0,1.0
763,1.0,4.2,5,416,2000,1.0,0.0,0.0,0.0,1.0,1.0336538461538463,1.0,0.0,0.0
303,1.0,5.0,8,448,3000,0.0,1.0,0.0,0.0,0.0,0.46875,1.0,0.0,1.0
303,1.0,4.0,1,384,5000,1.0,0.0,0.0,0.0,1.0,0.8072916666666666,1.0,0.0,1.0
551,1.0,5.0,2,160,3000,1.0,0.0,0.0,0.0,1.0,1.25,1.0,0.0,1.0
689,1.0,4.2,69,320,5000,0.0,0.0,0.0,0.0,1.0,1.03125,0.0,0.0,0.0
299,1.0,4.5,18,320,4000,1.0,0.0,0.0,0.0,1.0,0.84375,0.0,0.0,1.0
1333,1.0,4.3,133,1056,3000,0.0,0.0,1.0,0.0,1.0,0.9933712121212122,0.0,0.0,1.0
284,1.0,5.0,7,384,5000,0.0,1.0,0.0,0.0,1.0,0.78125,1.0,0.0,1.0
1057,1.0,4.0,4,576,3000,0.0,0.0,0.0,1.0,1.0,0.9548611111111112,1.0,0.0,1.0
459,1.0,4.2,5,480,3000,0.0,0.0,0.0,0.0,0.0,0.7708333333333334,1.0,0.0,1.0
487,1.0,4.3,6,256,3000,0.0,0.0,0.0,1.0,1.0,0.7734375,1.0,0.0,1.0
781,1.0,4.6,18,448,3000,1.0,0.0,0.0,0.0,1.0,1.0089285714285714,0.0,0.0,0.0
413,1.0,4.1,46,800,5000,1.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,1.0
763,1.0,4.2,48,480,2000,1.0,0.0,0.0,0.0,1.0,0.9979166666666667,0.0,0.0,0.0
293,1.0,4.0,11,384,3000,0.0,0.0,0.0,1.0,1.0,0.8072916666666666,0.0,0.0,1.0
827,1.0,4.1,28,704,3000,0.0,0.0,0.0,1.0,1.0,0.8224431818181818,0.0,0.0,1.0
299,1.0,4.5,34,416,5000,0.0,1.0,0.0,0.0,0.0,0.4807692307692308,0.0,0.0,0.0
551,1.0,5.0,1,352,3000,0.0,0.0,0.0,1.0,0.0,0.8238636363636364,1.0,0.0,1.0
597,1.0,4.5,12,480,2000,0.0,0.0,0.0,1.0,1.0,0.9166666666666666,1.0,0.0,1.0
413,1.0,4.9,7,960,3000,0.0,0.0,0.0,1.0,0.0,0.4895833333333333,1.0,0.0,1.0
735,1.0,5.0,9,204,3000,1.0,0.0,0.0,0.0,1.0,1.7156862745098038,1.0,0.0,0.0
299,1.0,4.6,9,416,4000,0.0,1.0,0.0,0.0,0.0,0.4807692307692308,1.0,0.0,1.0
293,1.0,4.7,21,384,4000,1.0,0.0,0.0,0.0,1.0,0.78125,1.0,0.0,0.0
312,1.0,5.0,4,288,4000,0.0,1.0,0.0,0.0,0.0,0.4861111111111111,0.0,0.0,1.0
299,1.0,4.5,11,224,4000,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0
299,1.0,4.1,64,224,4000,0.0,1.0,0.0,0.0,0.0,0.48660714285714285,0.0,0.0,1.0
395,1.0,5.0,1,576,4000,1.0,0.0,0.0,0.0,1.0,0.7291666666666666,1.0,0.0,0.0
597,1.0,5.0,4,288,4000,1.0,0.0,0.0,0.0,1.0,1.0416666666666667,1.0,0.0,1.0
1149,1.0,3.6,40,704,2000,0.0,1.0,0.0,0.0,1.0,1.1079545454545454,1.0,0.0,1.0
299,1.0,4.1,11,352,4000,0.0,0.0,0.0,1.0,0.0,0.5113636363636364,0.0,0.0,1.0
689,1.0,4.3,31,544,4000,1.0,0.0,0.0,0.0,1.0,0.8272058823529411,0.0,0.0,1.0
330,1.0,4.4,14,960,2000,0.0,0.0,0.0,1.0,0.0,0.49270833333333336,0.0,0.0,1.0
293,1.0,3.7,12,288,3800,1.0,0.0,0.0,0.0,1.0,0.9027777777777778,0.0,0.0,1.0
330,1.0,3.7,42,256,4000,1.0,0.0,0.0,0.0,0.0,0.6640625,0.0,0.0,0.0
293,1.0,4.2,112,448,2000,0.0,0.0,0.0,1.0,0.0,0.4888392857142857,0.0,0.0,1.0
330,1.0,4.3,33,208,3000,0.0,0.0,0.0,1.0,0.0,0.7211538461538461,0.0,0.0,1.0
809,1.0,4.0,72,544,3000,1.0,0.0,0.0,0.0,1.0,0.9540441176470589,0.0,0.0,1.0
339,1.0,4.4,29,608,2000,0.0,1.0,0.0,0.0,0.0,0.4753289473684211,0.0,0.0,1.0
349,1.0,4.2,29,784,4000,0.0,1.0,0.0,0.0,0.0,0.4719387755102041,0.0,0.0,1.0
293,1.0,5.0,2,256,2500,1.0,0.0,0.0,0.0,0.0,0.6640625,1.0,0.0,0.0
763,1.0,5.0,4,288,2000,0.0,0.0,1.0,0.0,1.0,1.4583333333333333,1.0,0.0,1.0
873,1.0,4.9,7,352,2000,0.0,0.0,0.0,1.0,1.0,0.9659090909090909,1.0,0.0,1.0
689,1.0,4.2,14,160,3000,0.0,0.0,0.0,0.0,1.0,1.3125,1.0,0.0,1.0
1195,1.0,4.6,13,232,3000,0.0,0.0,0.0,1.0,1.0,1.9396551724137931,1.0,1.0,0.0
763,1.0,4.7,20,480,3000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
303,1.0,4.3,9,480,3800,1.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0
284,1.0,4.0,32,384,3000,1.0,0.0,0.0,0.0,1.0,0.78125,0.0,0.0,0.0
1057,1.0,4.7,60,832,2000,0.0,1.0,0.0,0.0,1.0,1.0084134615384615,0.0,0.0,0.0
293,1.0,4.2,73,640,3000,0.0,0.0,0.0,1.0,0.0,0.4984375,0.0,0.0,1.0
284,1.0,4.4,23,544,3000,1.0,0.0,0.0,0.0,1.0,0.7150735294117647,0.0,0.0,0.0
284,1.0,4.2,50,384,5000,0.0,0.0,0.0,1.0,0.0,0.5078125,0.0,0.0,1.0
717,1.0,4.0,52,704,4000,1.0,0.0,0.0,0.0,1.0,0.7386363636363636,0.0,0.0,1.0
303,1.0,5.0,3,288,3000,1.0,0.0,0.0,0.0,0.0,0.6770833333333334,1.0,0.0,1.0
505,1.0,4.6,5,576,3000,0.0,0.0,0.0,1.0,1.0,0.6944444444444444,1.0,0.0,1.0
2207,1.0,4.1,37,752,3000,0.0,0.0,1.0,0.0,1.0,1.7952127659574468,1.0,0.0,1.0
293,1.0,4.2,10,576,3000,0.0,1.0,0.0,0.0,0.0,0.4861111111111111,0.0,0.0,1.0
855,1.0,4.4,18,704,3000,0.0,0.0,0.0,1.0,1.0,0.9517045454545454,0.0,0.0,1.0
293,1.0,4.1,59,768,3000,0.0,1.0,0.0,0.0,0.0,0.46875,0.0,0.0,1.0
284,1.0,4.2,31,320,5000,0.0,0.0,0.0,1.0,0.0,0.6875,0.0,0.0,1.0
1471,1.0,4.1,69,424,3000,0.0,0.0,0.0,1.0,1.0,1.9528301886792452,0.0,0.0,1.0
551,1.0,4.1,54,416,5000,0.0,0.0,0.0,1.0,1.0,0.9831730769230769,0.0,0.0,1.0
312,1.0,3.9,46,352,4000,0.0,1.0,0.0,0.0,0.0,0.5113636363636364,0.0,0.0,1.0
321,1.0,4.5,2,192,4000,0.0,0.0,0.0,1.0,1.0,0.9375,1.0,0.0,1.0
689,1.0,5.0,2,512,3000,1.0,0.0,0.0,0.0,1.0,0.80859375,1.0,0.0,1.0
689,1.0,4.8,5,416,3000,0.0,0.0,0.0,1.0,1.0,0.9375,1.0,0.0,1.0
303,1.0,4.5,19,448,4000,1.0,0.0,0.0,0.0,1.0,0.7366071428571429,1.0,0.0,0.0
1195,1.0,4.0,71,864,3000,0.0,1.0,0.0,0.0,1.0,1.0069444444444444,1.0,0.0,1.0
299,1.0,4.3,36,256,3000,0.0,1.0,0.0,0.0,0.0,0.50390625,1.0,0.0,1.0
2299,1.0,4.0,62,880,2000,0.0,0.0,0.0,1.0,1.0,1.3522727272727273,1.0,0.0,1.0
901,1.0,4.3,70,768,2000,0.0,1.0,0.0,0.0,1.0,1.1067708333333333,0.0,0.0,1.0
293,1.0,4.3,17,384,4000,1.0,0.0,0.0,0.0,1.0,0.78125,0.0,0.0,0.0
284,1.0,4.4,13,416,3000,1.0,0.0,0.0,0.0,0.0,0.6009615384615384,0.0,0.0,1.0
579,1.0,4.1,22,448,1200,1.0,0.0,0.0,0.0,1.0,0.8928571428571429,0.0,0.0,1.0
441,1.0,3.9,66,800,4000,1.0,0.0,0.0,0.0,0.0,0.4875,0.0,0.0,1.0
349,1.0,4.4,16,352,3000,1.0,0.0,0.0,0.0,0.0,0.59375,0.0,0.0,0.0
1195,1.0,5.0,10,248,3000,0.0,0.0,0.0,1.0,1.0,1.8951612903225807,1.0,1.0,0.0
597,1.0,4.2,53,544,3500,0.0,0.0,0.0,1.0,1.0,0.9007352941176471,1.0,0.0,1.0
689,1.0,4.7,11,352,3000,1.0,0.0,0.0,0.0,1.0,1.0568181818181819,0.0,0.0,1.0
551,1.0,4.5,34,512,3000,0.0,0.0,0.0,1.0,1.0,0.9375,0.0,0.0,1.0
299,1.0,4.4,11,288,3000,0.0,0.0,0.0,1.0,0.0,0.5069444444444444,1.0,0.0,0.0
303,1.0,4.7,11,480,2000,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0
284,1.0,4.6,44,608,20000,0.0,1.0,0.0,0.0,1.0,0.7072368421052632,1.0,0.0,1.0
763,1.0,4.7,3,188,3000,1.0,0.0,0.0,0.0,1.0,1.4361702127659575,1.0,0.0,1.0
505,1.0,4.6,9,288,2000,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,0.0,1.0
1103,1.0,4.6,5,640,2000,0.0,0.0,0.0,1.0,1.0,0.9375,1.0,0.0,1.0
299,1.0,4.0,50,224,2000,0.0,1.0,0.0,0.0,0.0,0.53125,1.0,0.0,0.0
735,1.0,5.0,8,384,3000,1.0,0.0,0.0,0.0,1.0,1.015625,0.0,0.0,1.0
580,1.0,5.0,6,512,3000,0.0,0.0,0.0,1.0,1.0,1.1640625,0.0,0.0,0.0
528,1.0,4.4,19,800,3000,0.0,0.0,0.0,1.0,1.0,0.8375,0.0,0.0,1.0
284,1.0,4.0,22,416,4000,0.0,1.0,0.0,0.0,0.0,0.5024038461538461,0.0,0.0,1.0
330,1.0,4.4,14,512,4000,1.0,0.0,0.0,0.0,0.0,0.498046875,0.0,0.0,1.0
339,1.0,4.0,49,448,4000,1.0,0.0,0.0,0.0,0.0,0.6026785714285714,0.0,0.0,1.0
1011,1.0,5.0,1,448,4000,0.0,0.0,0.0,1.0,1.0,1.1830357142857142,1.0,0.0,1.0
487,1.0,4.8,10,512,2000,0.0,0.0,0.0,1.0,1.0,0.703125,1.0,0.0,1.0
533,1.0,4.8,4,736,4000,0.0,0.0,0.0,0.0,0.0,0.6847826086956522,1.0,0.0,1.0
284,1.0,5.0,8,384,3000,0.0,1.0,0.0,0.0,0.0,0.5052083333333334,1.0,0.0,1.0
330,1.0,4.3,47,544,2000,1.0,0.0,0.0,0.0,0.0,0.4963235294117647,1.0,0.0,0.0
349,1.0,3.9,36,384,1500,1.0,0.0,0.0,0.0,0.0,0.5208333333333334,1.0,0.0,1.0
293,1.0,4.0,5,288,4000,1.0,0.0,0.0,0.0,0.0,0.7291666666666666,0.0,0.0,1.0
321,1.0,4.4,28,304,4000,0.0,0.0,0.0,1.0,0.0,0.7236842105263158,0.0,0.0,1.0
339,1.0,4.1,42,384,3000,1.0,0.0,0.0,0.0,0.0,0.5989583333333334,0.0,0.0,1.0
321,1.0,4.2,17,288,3000,1.0,0.0,0.0,0.0,0.0,0.65625,0.0,0.0,0.0
299,1.0,3.9,128,272,3000,0.0,1.0,0.0,0.0,0.0,0.5147058823529411,0.0,0.0,1.0
284,1.0,4.2,68,608,3000,0.0,1.0,0.0,0.0,0.0,0.4753289473684211,0.0,0.0,1.0
1057,1.0,4.3,24,112,4000,1.0,0.0,0.0,0.0,1.0,4.544642857142857,0.0,0.0,1.0
505,1.0,5.0,3,400,3000,0.0,1.0,0.0,0.0,1.0,0.95,1.0,0.0,1.0
487,1.0,5.0,1,896,7000,1.0,0.0,0.0,0.0,0.0,0.49107142857142855,1.0,0.0,1.0
625,1.0,4.7,3,288,2000,1.0,0.0,0.0,0.0,1.0,1.1111111111111112,1.0,0.0,0.0
643,1.0,4.8,18,144,3000,1.0,0.0,0.0,0.0,1.0,2.2222222222222223,1.0,1.0,0.0
671,1.0,4.7,3,672,3000,1.0,0.0,0.0,0.0,1.0,0.7886904761904762,1.0,0.0,0.0
339,1.0,4.2,6,544,3000,0.0,0.0,0.0,1.0,1.0,0.6985294117647058,1.0,0.0,1.0
293,1.0,5.0,3,416,3000,0.0,1.0,0.0,0.0,0.0,0.4807692307692308,1.0,0.0,1.0
1195,1.0,4.6,19,184,3000,0.0,0.0,0.0,1.0,1.0,2.0652173913043477,1.0,1.0,0.0
330,1.0,3.7,54,352,2000,0.0,0.0,0.0,1.0,0.0,0.48295454545454547,1.0,0.0,1.0
551,1.0,4.3,26,384,2000,0.0,0.0,0.0,1.0,0.0,0.8854166666666666,0.0,0.0,1.0
330,1.0,4.0,44,608,4000,1.0,0.0,0.0,0.0,0.0,0.4868421052631579,0.0,0.0,1.0
284,1.0,3.7,40,288,3000,0.0,1.0,0.0,0.0,0.0,0.5138888888888888,0.0,0.0,1.0
321,1.0,4.1,28,448,4000,1.0,0.0,0.0,0.0,1.0,0.7589285714285714,0.0,0.0,1.0
781,1.0,3.8,59,448,5000,0.0,0.0,0.0,1.0,1.0,0.9821428571428571,0.0,0.0,1.0
330,1.0,4.0,54,320,4000,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0
579,1.0,4.1,127,512,4000,1.0,0.0,0.0,0.0,1.0,0.78125,0.0,0.0,1.0
901,1.0,5.0,1,496,400,0.0,0.0,0.0,0.0,1.0,1.028225806451613,1.0,0.0,1.0
303,1.0,5.0,1,288,2500,1.0,0.0,0.0,0.0,0.0,0.4861111111111111,1.0,0.0,0.0
505,1.0,4.9,9,304,2000,0.0,0.0,0.0,1.0,0.0,1.0855263157894737,1.0,0.0,0.0
919,1.0,4.5,4,1152,5000,0.0,0.0,0.0,1.0,1.0,0.703125,1.0,0.0,1.0
1195,1.0,4.7,12,184,3000,0.0,0.0,0.0,1.0,1.0,2.5543478260869565,1.0,1.0,0.0
625,1.0,4.6,11,176,4000,0.0,0.0,1.0,0.0,1.0,1.3068181818181819,0.0,0.0,1.0
358,1.0,4.3,92,480,3000,1.0,0.0,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0
1149,1.0,3.9,43,832,4000,0.0,1.0,0.0,0.0,1.0,1.09375,0.0,0.0,1.0
625,1.0,4.1,93,352,4000,1.0,0.0,0.0,0.0,1.0,0.8522727272727273,0.0,0.0,0.0
1011,1.0,4.8,6,288,4000,0.0,0.0,0.0,1.0,1.0,1.4236111111111112,1.0,0.0,1.0
505,1.0,5.0,1,416,3000,0.0,0.0,0.0,1.0,0.0,0.8894230769230769,1.0,0.0,1.0
289,1.0,4.2,100,320,4000,0.0,0.0,0.0,1.0,0.0,0.496875,1.0,0.0,1.0
293,1.0,4.0,56,576,3000,1.0,0.0,0.0,0.0,0.0,0.4861111111111111,1.0,0.0,0.0
1011,1.0,5.0,1,432,4000,0.0,0.0,0.0,1.0,1.0,1.3194444444444444,1.0,0.0,1.0
551,1.0,5.0,2,448,1500,1.0,0.0,0.0,0.0,1.0,0.7857142857142857,1.0,0.0,1.0
625,1.0,5.0,4,480,4000,1.0,0.0,0.0,0.0,1.0,1.0625,1.0,0.0,0.0
1011,1.0,5.0,4,544,5000,1.0,0.0,0.0,0.0,1.0,1.1801470588235294,1.0,0.0,1.0
349,1.0,4.5,10,352,4000,1.0,0.0,0.0,0.0,1.0,0.8210227272727273,1.0,0.0,1.0
299,1.0,4.5,10,320,3000,0.0,1.0,0.0,0.0,0.0,0.5125,0.0,0.0,1.0
1103,1.0,4.5,21,704,3000,0.0,1.0,0.0,0.0,1.0,1.203125,0.0,0.0,1.0
551,1.0,3.9,21,416,4000,0.0,0.0,0.0,1.0,1.0,0.9375,0.0,0.0,1.0
459,1.0,4.3,53,256,3000,0.0,0.0,0.0,1.0,1.0,1.0546875,0.0,0.0,1.0
459,1.0,4.3,60,224,3000,0.0,0.0,0.0,1.0,1.0,1.1160714285714286,0.0,0.0,1.0
